Type,episode,time_steps,Length,Date,Loss,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,extrinsic_reward
Test,33,232.04844045639038,7.0,April 17,-3.2603883743286133,0.21381929966651123,0.15575558088653882,0.9326681490211911,0.0,,0.0237080535916387,,204.55181977448723,-204.76563907415374
Train,34,237.8603150844574,7.0,February 28,-8.678520202636719,0.22640146585495075,0.15841911941222836,0.9486174815103504,0.0,,0.022122268748200766,,28.106541267026657,-28.33294273288161
Test,34,237.8603150844574,7.0,January 16,-8.678520202636719,0.20970900735842526,0.13187417091915452,0.7896656941266731,0.0,,0.02055947152680245,,141.03524508639032,-141.24495409374873
Test,34,237.8603150844574,7.0,April 17,-8.678520202636719,0.23466927188515227,0.1714590884928169,1.0267011286995023,0.0,,0.02475854851859635,,310.6623442805268,-310.8970135524119
Train,35,243.6049404144287,7.0,February 28,0.8080916404724121,0.22599993112418207,0.1585863270036476,0.9496187245727401,0.0,,0.021573608043272685,,30.234722000207753,-30.460721931331936
Test,35,243.6049404144287,7.0,January 16,0.8080916404724121,0.23106595772240163,0.14565320904601772,0.8721749044671728,0.0,,0.02073672843393801,,106.18588254346655,-106.41694850118895
Test,35,243.6049404144287,7.0,April 17,0.8080916404724121,0.19676814397119158,0.14340234068841137,0.8586966508288105,0.0,,0.023797562252495495,,183.29269465760493,-183.4894628015761
Train,36,249.3977928161621,7.0,February 28,11.55561637878418,0.2147346503185164,0.15024785986609715,0.8996877836293244,0.0,,0.021350809291848835,,41.952155384724925,-42.166890035043444
Test,36,249.3977928161621,7.0,January 16,11.55561637878418,0.2513726152672901,0.15702250739379167,0.9402545352921651,0.0,,0.02090248800562622,,127.88604321179987,-128.13741582706717
Test,36,249.3977928161621,7.0,April 17,11.55561637878418,0.19101272936623973,0.13962313015962008,0.8360666476623958,0.0,,0.023963534907300084,,155.89874335113356,-156.0897560804998
Train,37,255.13356113433838,7.0,February 28,-5.83392333984375,0.1601493435185662,0.11264909076350875,0.6745454536737046,0.0,,0.020457902987022242,,70.50097998330173,-70.6611293268203
Test,37,255.13356113433838,7.0,January 16,-5.83392333984375,0.2368808490224581,0.1496927639591558,0.8963638560428495,0.0,,0.02079188477353073,,81.34461496301974,-81.58149581204219
