Type,episode,time_steps,Length,Date,Loss,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,extrinsic_reward
Test,18,665.6536993980408,7.0,April 17,3.119493007659912,0.5136556969353959,0.33838462086079374,2.026255214735294,0.0,,0.025640968878040838,,1039.8377021262345,-1040.3513578231698
Train,19,704.8969690799713,7.0,February 28,1.2113313674926758,0.49980195564485,0.3292580930678111,1.9716053477114457,0.0,,0.02368086348545839,,422.1747546483551,-422.6745566039999
Test,19,704.8969690799713,7.0,January 16,1.2113313674926758,0.48666792411607934,0.3206056935991534,1.9197945724500207,0.0,,0.022550218390601916,,294.0451678924648,-294.5318358165809
Test,19,704.8969690799713,7.0,April 17,1.2113313674926758,0.5418050011495743,0.35692873842989814,2.1372978349095684,0.0,,0.025334001974064123,,1124.7665276372359,-1125.3083326383855
Train,20,744.1214179992676,7.0,February 28,5.898646354675293,0.5167728124713942,0.3404381052572895,2.038551528486765,0.0,,0.02383106792434602,,443.47403024108974,-443.99080305356114
Test,20,744.1214179992676,7.0,January 16,5.898646354675293,0.4787955710876514,0.31541956754097816,1.8887399253950765,0.0,,0.022248963794351935,,260.58277655238555,-261.0615721234732
Test,20,744.1214179992676,7.0,April 17,5.898646354675293,0.5104004019359804,0.3362401069953007,2.013413814343119,0.0,,0.025251744615036462,,1001.8313313615595,-1002.3417317634954
Train,21,783.4878084659576,7.0,February 28,-0.6415598392486572,0.49683842946626716,0.3273057898259044,1.9599149091371506,0.0,,0.02360416046773855,,387.28357650788695,-387.7804149373532
Test,21,783.4878084659576,7.0,January 16,-0.6415598392486572,0.506194806322701,0.3334695568279729,1.996823693580675,0.0,,0.02286300684940576,,343.94605327793766,-344.45224808426036
Test,21,783.4878084659576,7.0,April 17,-0.6415598392486572,0.5071545968164999,0.33410184484558425,2.000609849374753,0.0,,0.025349582191083103,,1046.1945379204774,-1046.7016925172938
Train,22,824.8388133049011,7.0,February 28,-6.431047439575195,0.538553492733892,0.3547867190791328,2.124471371731334,0.0,,0.024120826599404625,,509.9619419586721,-510.50049545140604
Test,22,824.8388133049011,7.0,January 16,-6.431047439575195,0.4737032800074142,0.31206488268733057,1.8686519921397036,0.0,,0.02257590167668236,,296.5158452715607,-296.98954855156813
Test,22,824.8388133049011,7.0,April 17,-6.431047439575195,0.520936450792565,0.34318101492054637,2.0549761372487794,0.0,,0.02578455330135954,,1095.450269993061,-1095.9712064438536
Train,23,857.151935338974,7.0,February 28,4.1126203536987305,0.49343783944096115,0.3250655589216592,1.946500352824308,0.0,,0.02368933049284729,,381.31683878259355,-381.8102766220345
Test,23,857.151935338974,7.0,January 16,4.1126203536987305,0.4695285645481094,0.3093146756589128,1.8521836865803163,0.0,,0.02246429997883497,,260.4479248930093,-260.91745345755743
Test,23,857.151935338974,7.0,April 17,4.1126203536987305,0.539430913956501,0.355364744105467,2.127932599433931,0.0,,0.025481756236275546,,1159.0257108223261,-1159.5651417362826
Train,24,890.0818424224854,7.0,February 28,5.228643417358398,0.49723297809411915,0.3275657094347846,1.9614713139807485,0.0,,0.02396686809977308,,383.60945694600707,-384.1066899241012
Test,24,890.0818424224854,7.0,January 16,5.228643417358398,0.4751273054747856,0.31300299808398147,1.8742694496046803,0.0,,0.022949835993778374,,305.7052902765595,-306.1804175820343
Test,24,890.0818424224854,7.0,April 17,5.228643417358398,0.5165708922727325,0.34030508485028144,2.037754999103483,0.0,,0.025801825169623198,,1054.4979542122862,-1055.014525104559
Train,25,925.5731060504913,7.0,February 28,-0.9085693359375,0.5056230829611558,0.3330929185582369,1.9945683746002232,0.0,,0.023211782484774016,,416.06049555556723,-416.5661186385284
Test,25,925.5731060504913,7.0,January 16,-0.9085693359375,0.49061023379812146,0.32320279701888144,1.9353460899334216,0.0,,0.022311227718289556,,289.73866767480257,-290.2292779086007
Test,25,925.5731060504913,7.0,April 17,-0.9085693359375,0.5101434513835965,0.336070833850338,2.0124002026966337,0.0,,0.02549309782978625,,1013.4003928618231,-1013.9105363132066
Train,26,963.4398727416992,7.0,February 28,2.3908262252807617,0.48275137333458956,0.318025559553754,1.9043446679865508,0.0,,0.024218387335444066,,335.7863343547878,-336.2690857281224
